utterance_id,activation,valence,dominance,activation_norm,valence_norm,dominance_norm,source_file,text
Ses04F_script02_F015,2,2,3,0.25,0.25,0.5,Ses04F_atr.txt,The feedback was detached and helpful.
Ses04F_impro02_F016,2,1,1,0.25,0.0,0.0,Ses04F_atr.txt,I am submissive about what happened.
Ses04F_script02_F017,3,1,2,0.5,0.0,0.25,Ses04F_atr.txt,"Although the situation seems enthusiastic, I believe it will become heartbroken soon."
Ses04M_script02_M018,5,1,5,1.0,0.0,1.0,Ses04M_atr.txt,"The team was miserable about the deadline, but electrified about the quality of work."
Ses04F_script02_F019,4,3,4,0.75,0.5,0.75,Ses04F_atr.txt,"Despite feeling confident about the challenge, I approached it with a brave attitude."
Ses04F_script03_F001,2,2,4,0.25,0.25,0.75,Ses04F_atr.txt,The feedback was unpleasant and helpful.
Ses04F_impro03_F002,2,5,4,0.25,1.0,0.75,Ses04F_atr.txt,The results made everyone mellow.
Ses04M_impro03_M003,5,4,1,1.0,0.75,0.0,Ses04M_atr.txt,I am wonderful about what happened.
Ses04M_script03_M004,1,2,2,0.0,0.25,0.25,Ses04M_atr.txt,"Despite feeling peaceful about the challenge, I approached it with a sluggish attitude."
Ses04M_impro03_M005,4,5,4,0.75,1.0,0.75,Ses04M_atr.txt,What started as a assertive conversation quickly turned grateful.
Ses04M_script03_M006,4,1,5,0.75,0.0,1.0,Ses04M_atr.txt,The news made me bold.
Ses04M_impro03_M007,1,1,2,0.0,0.0,0.25,Ses04M_atr.txt,The feedback was incompetent and helpful.
Ses04M_impro03_M008,5,2,3,1.0,0.25,0.5,Ses04M_atr.txt,Everything seems vigorous at the moment.
Ses04M_impro03_M009,3,1,2,0.5,0.0,0.25,Ses04M_atr.txt,I am shy about what happened.
Ses04F_impro03_F010,4,3,3,0.75,0.5,0.5,Ses04F_atr.txt,I've been feeling fearless lately.
Ses04M_impro03_M011,5,1,4,1.0,0.0,0.75,Ses04M_atr.txt,The news made me confident.
Ses04M_script03_M012,1,1,1,0.0,0.0,0.0,Ses04M_atr.txt,I'm sleepy because of the recent events.
Ses04M_script03_M013,3,5,1,0.5,1.0,0.0,Ses04M_atr.txt,The situation is dependent for all of us.
Ses04M_impro03_M014,5,5,1,1.0,1.0,0.0,Ses04M_atr.txt,The situation is excited for all of us.
Ses04F_impro03_F015,5,3,2,1.0,0.5,0.25,Ses04F_atr.txt,"The team was aroused about the deadline, but terrible about the quality of work."
Ses04F_impro03_F016,2,5,1,0.25,1.0,0.0,Ses04F_atr.txt,The meeting was dependent and productive.
Ses04M_script03_M017,2,1,5,0.25,0.0,1.0,Ses04M_atr.txt,The situation is depressed for all of us.
Ses04F_impro03_F018,4,1,1,0.75,0.0,0.0,Ses04F_atr.txt,I feel vigorous today.
Ses04F_impro03_F019,1,5,4,0.0,1.0,0.75,Ses04F_atr.txt,The results made everyone joyful.
Ses04F_impro04_F001,1,2,1,0.0,0.25,0.0,Ses04F_atr.txt,I've been feeling dreadful lately.
Ses04M_impro04_M002,5,5,4,1.0,1.0,0.75,Ses04M_atr.txt,I'm in a excited mood.
Ses04M_impro04_M003,3,4,2,0.5,0.75,0.25,Ses04M_atr.txt,What started as a submissive conversation quickly turned positive.
Ses04M_impro04_M004,2,4,5,0.25,0.75,1.0,Ses04M_atr.txt,This outcome is apathetic for me.
Ses04M_impro04_M005,2,2,1,0.25,0.25,0.0,Ses04M_atr.txt,"I was insecure at first, but after thinking about it, I feel relaxed."
Ses04F_script04_F006,1,1,1,0.0,0.0,0.0,Ses04F_atr.txt,The situation is lethargic for all of us.
Ses04M_script04_M007,1,2,3,0.0,0.25,0.5,Ses04M_atr.txt,"I was gentle at first, but after thinking about it, I feel vulnerable."
Ses04M_impro04_M008,5,5,1,1.0,1.0,0.0,Ses04M_atr.txt,We were all eager after hearing the news.
Ses04M_impro04_M009,2,1,4,0.25,0.0,0.75,Ses04M_atr.txt,"I've been feeling brave all day, but now I'm starting to feel bad."
Ses04F_impro04_F010,5,4,3,1.0,0.75,0.5,Ses04F_atr.txt,I feel exhilarated today.
Ses04F_impro04_F011,2,3,4,0.25,0.5,0.75,Ses04F_atr.txt,The results made everyone delighted.
Ses04M_script04_M012,2,4,2,0.25,0.75,0.25,Ses04M_atr.txt,"I've been feeling beautiful all day, but now I'm starting to feel tranquil."
Ses04F_impro04_F013,5,3,3,1.0,0.5,0.5,Ses04F_atr.txt,Everything seems frenzied at the moment.
Ses04F_script04_F014,5,4,1,1.0,0.75,0.0,Ses04F_atr.txt,The atmosphere feels unskilled.
Ses04F_impro04_F015,3,5,1,0.5,1.0,0.0,Ses04F_atr.txt,I'm ineffective because of the recent events.
Ses04F_impro04_F016,1,2,4,0.0,0.25,0.75,Ses04F_atr.txt,The situation is efficient for all of us.
Ses04F_impro04_F017,3,5,5,0.5,1.0,1.0,Ses04F_atr.txt,What started as a fantastic conversation quickly turned powerful.
Ses04F_impro04_F018,1,5,3,0.0,1.0,0.5,Ses04F_atr.txt,"The feedback was mostly cheerful, with some mellow comments mixed in."
Ses04M_script04_M019,1,3,3,0.0,0.5,0.5,Ses04M_atr.txt,I'm in a quiet mood.
Ses04M_script05_M001,1,3,4,0.0,0.5,0.75,Ses04M_atr.txt,The feedback was thrilled and helpful.
Ses04F_impro05_F002,3,3,4,0.5,0.5,0.75,Ses04F_atr.txt,Everything seems courageous at the moment.
Ses04F_impro05_F003,4,2,1,0.75,0.25,0.0,Ses04F_atr.txt,I've been feeling stimulated lately.
Ses04M_script05_M004,1,2,4,0.0,0.25,0.75,Ses04M_atr.txt,The movie had a capable beginning but a disappointed ending.
Ses04M_impro05_M005,2,3,4,0.25,0.5,0.75,Ses04M_atr.txt,The news made me strong.
Ses04M_script05_M006,1,4,3,0.0,0.75,0.5,Ses04M_atr.txt,I can't help but feel lovely right now.
Ses04F_impro05_F007,3,5,2,0.5,1.0,0.25,Ses04F_atr.txt,"The team was electrified about the deadline, but content about the quality of work."
Ses04M_script05_M008,3,5,2,0.5,1.0,0.25,Ses04M_atr.txt,I am hesitant about what happened.
Ses04M_script05_M009,5,5,4,1.0,1.0,0.75,Ses04M_atr.txt,My day has been energetic.
Ses04F_script05_F010,1,1,5,0.0,0.0,1.0,Ses04F_atr.txt,The meeting was distressed and productive.
Ses04M_script05_M011,5,1,1,1.0,0.0,0.0,Ses04M_atr.txt,The movie had a ineffective beginning but a unpleasant ending.
Ses04M_impro05_M012,1,5,3,0.0,1.0,0.5,Ses04M_atr.txt,The meeting was indifferent and productive.
Ses04F_script05_F013,4,5,4,0.75,1.0,0.75,Ses04F_atr.txt,"The team was active about the deadline, but happy about the quality of work."
Ses04F_script05_F014,4,3,2,0.75,0.5,0.25,Ses04F_atr.txt,"The team was ecstatic about the deadline, but sorrowful about the quality of work."
Ses04F_script05_F015,1,5,2,0.0,1.0,0.25,Ses04F_atr.txt,That experience was positive.
Ses04F_script05_F016,2,4,2,0.25,0.75,0.25,Ses04F_atr.txt,The feedback was apathetic and helpful.
Ses04M_script05_M017,4,2,3,0.75,0.25,0.5,Ses04M_atr.txt,Everything seems masterful at the moment.
Ses04M_impro05_M018,5,2,3,1.0,0.25,0.5,Ses04M_atr.txt,"The feedback was mostly wild, with some awful comments mixed in."
Ses04F_impro05_F019,4,2,3,0.75,0.25,0.5,Ses04F_atr.txt,The results made everyone controlling.
Ses04M_impro06_M001,1,3,4,0.0,0.5,0.75,Ses04M_atr.txt,I'm potent because of the recent events.
Ses04F_script06_F002,4,2,2,0.75,0.25,0.25,Ses04F_atr.txt,The meeting was heartbroken and productive.
Ses04M_impro06_M003,2,2,4,0.25,0.25,0.75,Ses04M_atr.txt,I'm peaceful because of the recent events.
Ses04F_script06_F004,4,1,3,0.75,0.0,0.5,Ses04F_atr.txt,My day has been disappointed.
Ses04M_impro06_M005,2,5,1,0.25,1.0,0.0,Ses04M_atr.txt,The feedback was pleased and helpful.
Ses04F_script06_F006,5,4,1,1.0,0.75,0.0,Ses04F_atr.txt,The news made me thrilled.
Ses04F_impro06_F007,1,4,1,0.0,0.75,0.0,Ses04F_atr.txt,This outcome is still for me.
Ses04F_script06_F008,1,3,4,0.0,0.5,0.75,Ses04F_atr.txt,I've been feeling placid lately.
Ses04F_impro06_F009,5,2,4,1.0,0.25,0.75,Ses04F_atr.txt,The feedback was tragic and helpful.
Ses04F_impro06_F010,3,2,5,0.5,0.25,1.0,Ses04F_atr.txt,I feel active today.
Ses04F_impro06_F011,5,3,4,1.0,0.5,0.75,Ses04F_atr.txt,"The team was animated about the deadline, but authoritative about the quality of work."
Ses04M_impro06_M012,2,3,3,0.25,0.5,0.5,Ses04M_atr.txt,"While the presentation was still, the audience response was competent."
Ses04F_impro06_F013,3,3,4,0.5,0.5,0.75,Ses04F_atr.txt,That experience was wild.
Ses04M_script06_M014,1,3,2,0.0,0.5,0.25,Ses04M_atr.txt,I am fearful about what happened.
Ses04M_script06_M015,3,4,1,0.5,0.75,0.0,Ses04M_atr.txt,Everything seems awesome at the moment.
Ses04F_impro06_F016,2,4,3,0.25,0.75,0.5,Ses04F_atr.txt,I am strong about what happened.
Ses04M_impro06_M017,3,1,3,0.5,0.0,0.5,Ses04M_atr.txt,This situation makes me feel influential.
Ses04F_impro06_F018,3,4,3,0.5,0.75,0.5,Ses04F_atr.txt,"The feedback was mostly dynamic, with some delighted comments mixed in."
Ses04F_script06_F019,5,1,4,1.0,0.0,0.75,Ses04F_atr.txt,My day has been dynamic.
Ses04M_script07_M001,2,4,2,0.25,0.75,0.25,Ses04M_atr.txt,The conversation left me feeling fearful.
Ses04M_script07_M002,3,4,4,0.5,0.75,0.75,Ses04M_atr.txt,"I've been feeling commanding all day, but now I'm starting to feel mellow."
Ses04F_impro07_F003,2,1,3,0.25,0.0,0.5,Ses04F_atr.txt,"The feedback was mostly unhappy, with some calm comments mixed in."
Ses04F_script07_F004,4,3,5,0.75,0.5,1.0,Ses04F_atr.txt,The situation is enthusiastic for all of us.
Ses04F_script07_F005,2,1,4,0.25,0.0,0.75,Ses04F_atr.txt,The situation is tired for all of us.
Ses04F_script07_F006,3,5,3,0.5,1.0,0.5,Ses04F_atr.txt,"While the presentation was lovely, the audience response was brave."
Ses04F_impro07_F007,5,3,4,1.0,0.5,0.75,Ses04F_atr.txt,The feedback was wild and helpful.
Ses04M_script07_M008,5,5,3,1.0,1.0,0.5,Ses04M_atr.txt,That experience was excellent.
Ses04F_impro07_F009,3,5,3,0.5,1.0,0.5,Ses04F_atr.txt,We were all excited after hearing the news.
Ses04F_impro07_F010,3,5,3,0.5,1.0,0.5,Ses04F_atr.txt,Everything seems cheerful at the moment.
Ses04F_impro07_F011,3,3,5,0.5,0.5,1.0,Ses04F_atr.txt,"The project started out stimulated, but ended up being quite dreadful."
Ses04M_script07_M012,5,5,1,1.0,1.0,0.0,Ses04M_atr.txt,This outcome is vulnerable for me.
Ses04M_impro07_M013,4,5,3,0.75,1.0,0.5,Ses04M_atr.txt,The movie had a terrific beginning but a excellent ending.
Ses04M_impro07_M014,2,1,2,0.25,0.0,0.25,Ses04M_atr.txt,"The project started out doubtful, but ended up being quite unpleasant."
Ses04M_script07_M015,3,1,3,0.5,0.0,0.5,Ses04M_atr.txt,I am unhappy about what happened.
Ses04F_impro07_F016,5,2,4,1.0,0.25,0.75,Ses04F_atr.txt,"The project started out authoritative, but ended up being quite awful."
Ses04M_script07_M017,1,4,5,0.0,0.75,1.0,Ses04M_atr.txt,We were all bold after hearing the news.
Ses04M_impro07_M018,1,2,2,0.0,0.25,0.25,Ses04M_atr.txt,I can't help but feel afraid right now.
Ses04M_impro07_M019,1,2,1,0.0,0.25,0.0,Ses04M_atr.txt,The atmosphere feels heartbroken.
Ses04M_impro08_M001,1,1,2,0.0,0.0,0.25,Ses04M_atr.txt,"While the presentation was shy, the audience response was bored."
Ses04F_impro08_F002,1,3,4,0.0,0.5,0.75,Ses04F_atr.txt,My day has been masterful.
Ses04M_script08_M003,2,5,1,0.25,1.0,0.0,Ses04M_atr.txt,I feel glad today.
Ses04M_script08_M004,2,3,5,0.25,0.5,1.0,Ses04M_atr.txt,We were all beautiful after hearing the news.
Ses04M_impro08_M005,5,3,3,1.0,0.5,0.5,Ses04M_atr.txt,"I've been feeling vigorous all day, but now I'm starting to feel upset."
Ses04F_impro08_F006,3,4,3,0.5,0.75,0.5,Ses04F_atr.txt,"I've been feeling mighty all day, but now I'm starting to feel great."
Ses04M_script08_M007,3,2,5,0.5,0.25,1.0,Ses04M_atr.txt,We were all disheartening after hearing the news.
Ses04M_script08_M008,5,5,2,1.0,1.0,0.25,Ses04M_atr.txt,The conversation left me feeling helpless.
Ses04F_script08_F009,5,5,3,1.0,1.0,0.5,Ses04F_atr.txt,My day has been joyful.
Ses04M_impro08_M010,2,1,5,0.25,0.0,1.0,Ses04M_atr.txt,"I was tired at first, but after thinking about it, I feel strong."
Ses04M_impro08_M011,4,4,4,0.75,0.75,0.75,Ses04M_atr.txt,I've been feeling fantastic lately.
Ses04F_impro08_F012,2,4,5,0.25,0.75,1.0,Ses04F_atr.txt,That experience was authoritative.
Ses04M_impro08_M013,4,5,2,0.75,1.0,0.25,Ses04M_atr.txt,"The team was fearful about the deadline, but excellent about the quality of work."
Ses04F_impro08_F014,2,2,4,0.25,0.25,0.75,Ses04F_atr.txt,I've been feeling strong lately.
Ses04F_script08_F015,2,1,3,0.25,0.0,0.5,Ses04F_atr.txt,The results made everyone downcast.
Ses04F_impro08_F016,4,2,3,0.75,0.25,0.5,Ses04F_atr.txt,"I've been feeling stimulated all day, but now I'm starting to feel efficient."
Ses04M_script08_M017,1,1,2,0.0,0.0,0.25,Ses04M_atr.txt,This situation makes me feel gloomy.
Ses04F_script08_F018,3,1,3,0.5,0.0,0.5,Ses04F_atr.txt,What started as a frenzied conversation quickly turned passive.
Ses04M_impro08_M019,3,3,1,0.5,0.5,0.0,Ses04M_atr.txt,The results made everyone unsure.
Ses04M_impro09_M001,3,5,5,0.5,1.0,1.0,Ses04M_atr.txt,I am strong about what happened.
Ses04F_script09_F002,1,2,1,0.0,0.25,0.0,Ses04F_atr.txt,What started as a powerless conversation quickly turned inefficient.
Ses04M_impro09_M003,4,2,4,0.75,0.25,0.75,Ses04M_atr.txt,This outcome is capable for me.
Ses04M_impro09_M004,5,3,3,1.0,0.5,0.5,Ses04M_atr.txt,I feel decisive today.
Ses04M_script09_M005,3,5,3,0.5,1.0,0.5,Ses04M_atr.txt,The news made me mighty.
Ses04F_impro09_F006,5,2,1,1.0,0.25,0.0,Ses04F_atr.txt,The atmosphere feels powerless.
Ses04M_impro09_M007,3,2,3,0.5,0.25,0.5,Ses04M_atr.txt,We were all capable after hearing the news.
Ses04M_script09_M008,2,4,1,0.25,0.75,0.0,Ses04M_atr.txt,The results made everyone unskilled.
Ses04M_impro09_M009,4,2,5,0.75,0.25,1.0,Ses04M_atr.txt,The situation is unfortunate for all of us.
Ses04F_script09_F010,3,2,1,0.5,0.25,0.0,Ses04F_atr.txt,I can't help but feel lively right now.
Ses04F_script09_F011,5,3,5,1.0,0.5,1.0,Ses04F_atr.txt,"I've been feeling decisive all day, but now I'm starting to feel upset."
Ses04M_script09_M012,1,5,4,0.0,1.0,0.75,Ses04M_atr.txt,The meeting was mighty and productive.
Ses04M_impro09_M013,1,1,4,0.0,0.0,0.75,Ses04M_atr.txt,"Despite feeling heartbroken about the challenge, I approached it with a indifferent attitude."
Ses04F_script09_F014,5,4,2,1.0,0.75,0.25,Ses04F_atr.txt,The conversation left me feeling excellent.
Ses04F_script09_F015,4,2,4,0.75,0.25,0.75,Ses04F_atr.txt,The results made everyone confident.
Ses04M_impro09_M016,4,3,5,0.75,0.5,1.0,Ses04M_atr.txt,The movie had a cheerful beginning but a bold ending.
Ses04F_script09_F017,5,3,3,1.0,0.5,0.5,Ses04F_atr.txt,I'm in a energetic mood.
Ses04F_impro09_F018,2,3,3,0.25,0.5,0.5,Ses04F_atr.txt,"Although the situation seems excellent, I believe it will become quiet soon."
Ses04M_script09_M019,4,1,4,0.75,0.0,0.75,Ses04M_atr.txt,The team is powerful about the project.
Ses04F_script10_F001,5,1,4,1.0,0.0,0.75,Ses04F_atr.txt,That experience was miserable.
Ses04M_script10_M002,4,1,5,0.75,0.0,1.0,Ses04M_atr.txt,My day has been vigorous.
Ses04M_script10_M003,4,1,2,0.75,0.0,0.25,Ses04M_atr.txt,"The feedback was mostly helpless, with some negative comments mixed in."
Ses04F_script10_F004,2,1,4,0.25,0.0,0.75,Ses04F_atr.txt,I can't help but feel upset right now.
Ses04M_impro10_M005,3,2,1,0.5,0.25,0.0,Ses04M_atr.txt,"While the presentation was dejected, the audience response was disheartening."
Ses04F_script10_F006,3,2,4,0.5,0.25,0.75,Ses04F_atr.txt,My day has been frantic.
Ses04M_script10_M007,1,2,1,0.0,0.25,0.0,Ses04M_atr.txt,"The team was quiet about the deadline, but miserable about the quality of work."
Ses04F_script10_F008,5,2,4,1.0,0.25,0.75,Ses04F_atr.txt,This situation makes me feel horrible.
Ses04M_script10_M009,3,5,2,0.5,1.0,0.25,Ses04M_atr.txt,I'm inferior because of the recent events.
Ses04F_script10_F010,5,2,4,1.0,0.25,0.75,Ses04F_atr.txt,"The feedback was mostly disappointed, with some downcast comments mixed in."
Ses04F_impro10_F011,5,1,3,1.0,0.0,0.5,Ses04F_atr.txt,"The project started out competent, but ended up being quite depressed."
Ses04M_impro10_M012,3,3,3,0.5,0.5,0.5,Ses04M_atr.txt,"While the presentation was intense, the audience response was afraid."
Ses04F_script10_F013,5,5,1,1.0,1.0,0.0,Ses04F_atr.txt,The situation is grateful for all of us.
Ses04F_impro10_F014,3,3,3,0.5,0.5,0.5,Ses04F_atr.txt,This situation makes me feel forceful.
Ses04F_script10_F015,5,1,5,1.0,0.0,1.0,Ses04F_atr.txt,What started as a stimulated conversation quickly turned bold.
Ses04M_impro10_M016,5,4,5,1.0,0.75,1.0,Ses04M_atr.txt,"Despite feeling hyper about the challenge, I approached it with a dynamic attitude."
Ses04F_impro10_F017,5,3,4,1.0,0.5,0.75,Ses04F_atr.txt,My day has been influential.
Ses04F_script10_F018,1,2,2,0.0,0.25,0.25,Ses04F_atr.txt,That experience was tranquil.
Ses04M_impro10_M019,2,3,1,0.25,0.5,0.0,Ses04M_atr.txt,The results made everyone uninterested.
Ses04F_impro11_F001,5,2,3,1.0,0.25,0.5,Ses04F_atr.txt,"Despite feeling animated about the challenge, I approached it with a sad attitude."
Ses04F_impro11_F002,3,4,1,0.5,0.75,0.0,Ses04F_atr.txt,This situation makes me feel anxious.
Ses04F_script11_F003,2,4,3,0.25,0.75,0.5,Ses04F_atr.txt,"I've been feeling satisfied all day, but now I'm starting to feel beautiful."
Ses04M_script11_M004,1,4,2,0.0,0.75,0.25,Ses04M_atr.txt,We were all still after hearing the news.
Ses04F_impro11_F005,4,2,3,0.75,0.25,0.5,Ses04F_atr.txt,The movie had a controlling beginning but a powerful ending.
Ses04F_impro11_F006,3,4,5,0.5,0.75,1.0,Ses04F_atr.txt,I am content about what happened.
Ses04F_script11_F007,3,1,4,0.5,0.0,0.75,Ses04F_atr.txt,"I've been feeling authoritative all day, but now I'm starting to feel strong."
Ses04M_impro11_M008,3,2,3,0.5,0.25,0.5,Ses04M_atr.txt,"The feedback was mostly passionate, with some dull comments mixed in."
Ses04M_impro11_M009,3,1,4,0.5,0.0,0.75,Ses04M_atr.txt,I'm in a dismal mood.
Ses04F_impro11_F010,4,4,2,0.75,0.75,0.25,Ses04F_atr.txt,I've been feeling joyful lately.
Ses04M_impro11_M011,2,2,3,0.25,0.25,0.5,Ses04M_atr.txt,"I've been feeling gentle all day, but now I'm starting to feel mighty."
Ses04M_impro11_M012,2,1,2,0.25,0.0,0.25,Ses04M_atr.txt,My day has been unpleasant.
Ses04F_script11_F013,1,4,2,0.0,0.75,0.25,Ses04F_atr.txt,The feedback was dull and helpful.
Ses04M_script11_M014,4,2,5,0.75,0.25,1.0,Ses04M_atr.txt,The conversation left me feeling eager.
Ses04F_script11_F015,5,1,5,1.0,0.0,1.0,Ses04F_atr.txt,I'm bad because of the recent events.
Ses04F_script11_F016,2,3,5,0.25,0.5,1.0,Ses04F_atr.txt,The feedback was effective and helpful.
Ses04F_script11_F017,1,5,5,0.0,1.0,1.0,Ses04F_atr.txt,The news made me peaceful.
Ses04M_impro11_M018,4,1,1,0.75,0.0,0.0,Ses04M_atr.txt,The feedback was uncertain and helpful.
Ses04F_impro11_F019,1,4,3,0.0,0.75,0.5,Ses04F_atr.txt,I've been feeling relaxed lately.
Ses04M_script12_M001,4,4,4,0.75,0.75,0.75,Ses04M_atr.txt,"The feedback was mostly stimulated, with some cheerful comments mixed in."
Ses04F_impro12_F002,3,5,1,0.5,1.0,0.0,Ses04F_atr.txt,"While the presentation was insecure, the audience response was ineffective."
Ses04F_script12_F003,5,4,1,1.0,0.75,0.0,Ses04F_atr.txt,I feel enthusiastic today.
Ses04M_impro12_M004,5,4,2,1.0,0.75,0.25,Ses04M_atr.txt,The news made me joyful.
Ses04M_script12_M005,1,4,1,0.0,0.75,0.0,Ses04M_atr.txt,The news made me apathetic.
Ses04F_script12_F006,5,4,3,1.0,0.75,0.5,Ses04F_atr.txt,The conversation left me feeling excellent.
Ses04M_impro12_M007,2,1,5,0.25,0.0,1.0,Ses04M_atr.txt,"I was passive at first, but after thinking about it, I feel dismal."
Ses04M_script12_M008,3,3,2,0.5,0.5,0.25,Ses04M_atr.txt,"The team was delighted about the deadline, but animated about the quality of work."
Ses04F_script12_F009,1,3,2,0.0,0.5,0.25,Ses04F_atr.txt,We were all sleepy after hearing the news.
Ses04F_impro12_F010,1,1,1,0.0,0.0,0.0,Ses04F_atr.txt,My day has been painful.
Ses04F_script12_F011,3,5,3,0.5,1.0,0.5,Ses04F_atr.txt,The atmosphere feels awesome.
Ses04M_script12_M012,3,3,3,0.5,0.5,0.5,Ses04M_atr.txt,"Despite feeling happy about the challenge, I approached it with a masterful attitude."
Ses04F_impro12_F013,2,2,2,0.25,0.25,0.25,Ses04F_atr.txt,"I was mellow at first, but after thinking about it, I feel upset."
Ses04F_script12_F014,3,1,4,0.5,0.0,0.75,Ses04F_atr.txt,I'm in a unpleasant mood.
Ses04F_impro12_F015,5,2,4,1.0,0.25,0.75,Ses04F_atr.txt,The atmosphere feels commanding.
Ses04F_impro12_F016,4,2,3,0.75,0.25,0.5,Ses04F_atr.txt,My day has been vigorous.
Ses04M_impro12_M017,1,2,1,0.0,0.25,0.0,Ses04M_atr.txt,Everything seems hesitant at the moment.
Ses04M_impro12_M018,5,4,4,1.0,0.75,0.75,Ses04M_atr.txt,I've been feeling efficient lately.
Ses04F_script12_F019,3,4,4,0.5,0.75,0.75,Ses04F_atr.txt,I've been feeling powerful lately.
Ses05F_impro01_F001,2,1,1,0.25,0.0,0.0,Ses05F_atr.txt,"The project started out drowsy, but ended up being quite ineffective."
Ses05M_impro01_M002,1,2,3,0.0,0.25,0.5,Ses05M_atr.txt,I'm in a downcast mood.
Ses05F_script01_F003,2,5,1,0.25,1.0,0.0,Ses05F_atr.txt,The meeting was wonderful and productive.
Ses05M_script01_M004,2,3,3,0.25,0.5,0.5,Ses05M_atr.txt,The feedback was sleepy and helpful.
Ses05F_script01_F005,1,1,4,0.0,0.0,0.75,Ses05F_atr.txt,We were all passive after hearing the news.
Ses05M_impro01_M006,5,3,4,1.0,0.5,0.75,Ses05M_atr.txt,Everything seems wild at the moment.
Ses05M_impro01_M007,5,2,2,1.0,0.25,0.25,Ses05M_atr.txt,The feedback was aroused and helpful.
Ses05M_impro01_M008,1,2,4,0.0,0.25,0.75,Ses05M_atr.txt,The atmosphere feels distressed.
Ses05F_impro01_F009,3,2,2,0.5,0.25,0.25,Ses05F_atr.txt,We were all excited after hearing the news.
Ses05F_impro01_F010,5,1,4,1.0,0.0,0.75,Ses05F_atr.txt,I'm gloomy because of the recent events.
Ses05F_impro01_F011,5,5,3,1.0,1.0,0.5,Ses05F_atr.txt,I'm lively because of the recent events.
Ses05M_script01_M012,3,2,2,0.5,0.25,0.25,Ses05M_atr.txt,"The project started out sad, but ended up being quite insecure."
Ses05F_script01_F013,1,3,3,0.0,0.5,0.5,Ses05F_atr.txt,What started as a capable conversation quickly turned sleepy.
Ses05M_script01_M014,5,5,3,1.0,1.0,0.5,Ses05M_atr.txt,The atmosphere feels frantic.
Ses05M_script01_M015,3,2,1,0.5,0.25,0.0,Ses05M_atr.txt,The movie had a uncertain beginning but a incapable ending.
Ses05M_script01_M016,2,5,2,0.25,1.0,0.25,Ses05M_atr.txt,The conversation left me feeling joyful.
Ses05M_impro01_M017,3,3,2,0.5,0.5,0.25,Ses05M_atr.txt,I've been feeling stimulated lately.
Ses05F_impro01_F018,5,2,3,1.0,0.25,0.5,Ses05F_atr.txt,The atmosphere feels stimulated.
Ses05M_impro01_M019,1,1,3,0.0,0.0,0.5,Ses05M_atr.txt,This outcome is disheartening for me.
Ses05F_script02_F001,1,4,2,0.0,0.75,0.25,Ses05F_atr.txt,I've been feeling good lately.
Ses05M_impro02_M002,2,5,4,0.25,1.0,0.75,Ses05M_atr.txt,I am excited about what happened.
Ses05F_script02_F003,1,3,1,0.0,0.5,0.0,Ses05F_atr.txt,I'm inadequate because of the recent events.
Ses05M_script02_M004,2,5,5,0.25,1.0,1.0,Ses05M_atr.txt,The feedback was bored and helpful.
Ses05M_impro02_M005,5,3,3,1.0,0.5,0.5,Ses05M_atr.txt,"The team was influential about the deadline, but hyper about the quality of work."
Ses05M_impro02_M006,4,4,2,0.75,0.75,0.25,Ses05M_atr.txt,My day has been electrified.
Ses05M_impro02_M007,2,4,3,0.25,0.75,0.5,Ses05M_atr.txt,"The team was positive about the deadline, but pleased about the quality of work."
Ses05M_script02_M008,2,4,1,0.25,0.75,0.0,Ses05M_atr.txt,I am timid about what happened.
Ses05F_impro02_F009,3,5,5,0.5,1.0,1.0,Ses05F_atr.txt,We were all dynamic after hearing the news.
Ses05M_script02_M010,4,5,1,0.75,1.0,0.0,Ses05M_atr.txt,I am energetic about what happened.
Ses05F_impro02_F011,3,1,5,0.5,0.0,1.0,Ses05F_atr.txt,This outcome is agitated for me.
Ses05F_impro02_F012,2,3,4,0.25,0.5,0.75,Ses05F_atr.txt,The news made me quiet.
Ses05M_script02_M013,4,3,1,0.75,0.5,0.0,Ses05M_atr.txt,I can't help but feel frenzied right now.
Ses05M_script02_M014,5,2,2,1.0,0.25,0.25,Ses05M_atr.txt,I'm in a wild mood.
Ses05F_script02_F015,2,3,1,0.25,0.5,0.0,Ses05F_atr.txt,What started as a joyful conversation quickly turned still.
Ses05F_impro02_F016,4,5,1,0.75,1.0,0.0,Ses05F_atr.txt,That experience was exhilarated.
Ses05F_impro02_F017,1,3,3,0.0,0.5,0.5,Ses05F_atr.txt,I'm in a awesome mood.
Ses05F_impro02_F018,4,2,3,0.75,0.25,0.5,Ses05F_atr.txt,"I was enthusiastic at first, but after thinking about it, I feel depressed."
Ses05M_impro02_M019,1,3,4,0.0,0.5,0.75,Ses05M_atr.txt,We were all dominant after hearing the news.
Ses05M_script03_M001,3,2,5,0.5,0.25,1.0,Ses05M_atr.txt,The atmosphere feels eager.
Ses05M_script03_M002,1,1,4,0.0,0.0,0.75,Ses05M_atr.txt,"The feedback was mostly sleepy, with some sorrowful comments mixed in."
Ses05M_impro03_M003,1,1,3,0.0,0.0,0.5,Ses05M_atr.txt,I'm in a forceful mood.
Ses05F_script03_F004,1,2,4,0.0,0.25,0.75,Ses05F_atr.txt,The results made everyone passive.
Ses05M_impro03_M005,4,5,2,0.75,1.0,0.25,Ses05M_atr.txt,The atmosphere feels cheerful.
Ses05F_impro03_F006,4,5,4,0.75,1.0,0.75,Ses05F_atr.txt,I feel dominant today.
